Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full,Watched
2021-05-01,Superhero Movie,2008,11918,Superhero Movie,tt0426592,en,"The team behind Scary Movie takes on the comic book genre in this tale of Rick Riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",18.0,35000000.0,"Action, Comedy, Science Fiction",,2008-03-28,25871834.0,85.0,en,5.19,1479.0,Dimension Films,US,English,1
2021-05-01,High Plains Drifter,1973,11901,High Plains Drifter,tt0068699,en,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",13.502,5500000.0,"Western, Drama, Mystery",,1973-04-19,15700000.0,105.0,en,7.422,890.0,"Universal Pictures, Malpaso Productions",US,English,1
2021-05-01,Escape From Alcatraz,1979,10734,Escape from Alcatraz,tt0079116,en,"San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan.",32.378,8000000.0,"Drama, Thriller",,1979-01-25,43004381.0,113.0,en,7.543,2294.0,"Paramount, Malpaso Productions",US,English,1
2021-05-01,Norbit,2007,9757,Norbit,tt0477051,en,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",52.244,10000000.0,Comedy,http://www.meetnorbit.com/,2007-02-08,159313561.0,102.0,en,5.585,1942.0,"DreamWorks Pictures, Davis Entertainment, Tollin/Robbins Productions",US,English,1
2021-05-01,The Jacket,2005,9667,The Jacket,tt0366627,en,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",12.821,29000000.0,"Thriller, Mystery, Drama, Science Fiction, Fantasy",,2005-03-04,21733230.0,103.0,en,6.888,1243.0,"Section Eight, Mandalay Pictures, VIP Medienfonds 3, 2929 Productions, Rising Star, VIP 2 Medienfonds, Warner Independent Pictures (WIP)","DE, US",English,1
2021-05-01,Drillbit Taylor,2008,8457,Drillbit Taylor,tt0817538,en,"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.",16.636,40000000.0,Comedy,http://www.drillbittaylor.com/,2008-02-04,32853640.0,102.0,en,5.758,866.0,"Paramount, Apatow Productions",US,English,1
2021-05-01,Alvin and the Chipmunks,2007,6477,Alvin and the Chipmunks,tt0952640,en,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",46.721,60000000.0,"Comedy, Family, Fantasy, Animation",http://www.chipmunks.com/,2007-12-13,361366633.0,92.0,"en, es, fr, ja",5.805,3851.0,"20th Century Fox, Dune Entertainment, Regency Enterprises, Fox 2000 Pictures, Bagdasarian Productions",US,"English, Spanish, French, Japanese",1
2021-05-01,Scary Movie 4,2006,4257,Scary Movie 4,tt0362120,en,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",61.419,45000000.0,Comedy,,2006-04-12,178262620.0,83.0,en,5.491,2732.0,"Miramax, Dimension Films, Brad Grey Pictures, 415 Project, Scary Movie 4",US,English,1
2021-05-01,Modern Times,1936,3082,Modern Times,tt0027977,en,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,16.197,1500000.0,"Comedy, Drama",,1936-02-05,0.0,87.0,"en, xx",8.3,3091.0,"United Artists, Charles Chaplin Productions",US,"English, No Language",1
2021-05-01,Fantastic Four: Rise of the Silver Surfer,2007,1979,Fantastic Four: Rise of the Silver Surfer,tt0486576,en,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",34.071,130000000.0,"Adventure, Fantasy, Action, Thriller",https://family.20thcenturystudios.com/movies/fantastic-four-rise-of-the-silver-surfer,2007-06-13,301913131.0,92.0,"en, ja, ar, zh",5.585,6966.0,"20th Century Fox, Constantin Film, Ingenious Media, Marvel Studios, 1492 Pictures, Dune Entertainment, Bernd Eichinger Productions, FortyFour Studios","DE, GB, US","English, Japanese, Arabic, Mandarin",1
2021-05-01,Harold and Maude,1971,343,Harold and Maude,tt0067185,en,The young Harold lives in his own world of suicide-attempts and funeral visits to avoid the misery of his current family and home environment. Harold meets an 80-year-old woman named Maude who also lives in her own world yet one in which she is having the time of her life. When the two opposites meet they realize that their differences don’t matter and they become best friends and love each other.,10.243,1200000.0,"Comedy, Drama, Romance",,1971-12-20,0.0,91.0,en,7.65,871.0,Paramount,US,English,1
2021-05-01,The Smurfs,2011,41513,The Smurfs,tt0472181,en,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",42.276,110000000.0,"Animation, Family, Adventure, Comedy, Fantasy",http://www.smurfhappens.com/,2011-07-29,563749323.0,103.0,en,5.8,3264.0,"Columbia Pictures, Sony Pictures, Sony Pictures Animation, Kerner Entertainment Company",US,English,1
2021-05-01,The Green Hornet,2011,40805,The Green Hornet,tt0990407,en,"Britt Reid, the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father dies, Britt meets Kato, a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky.",18.472,120000000.0,"Action, Crime, Comedy",http://www.sonypictures.com/movies/thegreenhornet/,2011-01-12,227817248.0,119.0,"en, zh",5.551,2806.0,"Columbia Pictures, Sony Pictures, Original Film, Reliance Big Entertainment",US,"English, Mandarin",1
2021-05-01,Get Him to the Greek,2010,32823,Get Him to the Greek,tt1226229,en,"Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.",15.754,40000000.0,"Adventure, Comedy, Music",,2010-06-04,90029656.0,109.0,en,5.958,1498.0,"Universal Pictures, Spyglass Entertainment, Relativity Media, Apatow Productions",US,English,1
2021-05-01,Transporter 3,2008,13387,Transporter 3,tt1129442,en,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",34.912,30000000.0,"Action, Adventure, Thriller, Crime",http://transporter3film.com/,2008-11-26,108979549.0,104.0,"en, uk, fr, ru, hu",6.1,2871.0,"Canal+, TF1 Films Production, Current Entertainment, Lionsgate, Quinta Communications, Grive Productions, EuropaCorp","FR, US","English, Ukrainian, French, Russian, Hungarian",1
2021-05-01,Shrek Forever After,2010,10192,Shrek Forever After,tt0892791,en,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",106.325,165000000.0,"Comedy, Adventure, Fantasy, Animation, Family",http://www.shrekforeverafter.com/,2010-05-16,752600867.0,93.0,en,6.314,6191.0,DreamWorks Animation,US,English,1
2021-05-01,Anaconda,1997,9360,Anaconda,tt0118615,en,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",32.909,45000000.0,"Adventure, Horror, Thriller",,1997-04-11,136885767.0,89.0,en,5.141,2088.0,"Columbia Pictures, Middle Fork Productions, Iguana Producciones, Skylight Cinema Foto Art, St. Tropez Films, Cinema Line Film Corporation","BR, PE, US",English,1
2021-05-01,Hang 'em High,1968,4929,Hang 'em High,tt0061747,en,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.",15.334,1800000.0,Western,,1968-07-31,6800000.0,114.0,en,6.835,601.0,"United Artists, Malpaso Productions, Leonard Freeman Production",US,English,1
2021-05-01,Scary Movie 3,2003,4256,Scary Movie 3,tt0306047,en,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",66.783,48000000.0,Comedy,,2003-10-24,220673217.0,84.0,en,5.984,3438.0,"Dimension Films, Brad Grey Pictures",US,English,1
2021-05-01,I Now Pronounce You Chuck & Larry,2007,3563,I Now Pronounce You Chuck & Larry,tt0762107,en,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core—which is why when widower Larry asks Chuck to pose as his gay lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.",25.14,85000000.0,"Comedy, Romance",http://www.chuckandlarry.com/index.php,2007-07-12,187134117.0,115.0,en,6.013,1971.0,"Universal Pictures, Happy Madison Productions",US,English,1
2021-05-01,Tenacious D in The Pick of Destiny,2006,2179,Tenacious D in The Pick of Destiny,tt0365830,en,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",13.527,22000000.0,"Comedy, Music",http://www.tenaciousdmovie.com/,2006-11-22,13405595.0,93.0,en,6.717,1320.0,"New Line Cinema, Red Hour",US,English,1
2021-05-01,Brazilian Western,2013,195423,Faroeste Caboclo,tt1869416,pt,"An adaptation of the eponymous song by Renato Russo, a famous Brazilian singer and composer who in the style of Bob Dylan knew how to delight crowds by telling stories and singing with his lyrics. Focusing on the love story of outlaw João do Santo Cristo with Architecture major student Maria Lúcia, the movie takes place in Brasilia in the early 80s. In a clash of interest, drug dealers and the police conflict with one another,while the end of the military dictatorship in the Capital of Brazil, Brasilia takes place. The wanderings and tedium of a young rocker, who lived in a city still being built, are the backdrop for this story.",7.244,0.0,"Crime, Drama, Western, Romance",http://www.faroestecabocloofilme.com.br/,2013-05-31,0.0,108.0,pt,6.2,169.0,"Europa Films, Globo Filmes, Gávea Filmes",BR,Portuguese,1
2021-05-01,Alvin and the Chipmunks: Chipwrecked,2011,55301,Alvin and the Chipmunks: Chipwrecked,tt1615918,en,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",40.54,75000000.0,"Comedy, Fantasy, Family, Music, Animation",,2011-12-14,342695435.0,87.0,en,5.694,1872.0,"20th Century Fox, Dune Entertainment, Regency Enterprises, Fox 2000 Pictures, Bagdasarian Productions",US,English,1
2021-05-01,Open Season 3,2010,51170,Open Season 3,tt1646926,en,"Boog, Elliot, and their forest friends return with an all-new adventure, this time in a Big Top Circus! The comedy begins when Boog's pals choose their family obligations over the annual guy's trip, and a disappointed Boog decides to take a trip of his own, which leads him right into the middle of a circus ring...literally. When he switches places with a devious look-a-like circus grizzly and falls for an alluring Russian troupe member, he'll come to realize that maybe you don't have to choose between family and friendship after all.",16.722,0.0,"Adventure, Animation, Family, Comedy",,2010-10-21,0.0,75.0,en,5.62,493.0,"Sony Pictures Animation, Reel FX Creative Studios",US,English,1
