Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full
2021-05-01,The Return of the Living Dead,1985,10925,The Return of the Living Dead,tt0089907,en,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",34.721,4000000,"Comedy, Horror",,1985-04-25,14237880,91,en,7.122,1565,"Orion Pictures, Hemdale Film Corporation, Fox Films Ltd., Cinema 84",US,English
2021-05-01,There Will Be Blood,2007,7345,There Will Be Blood,tt0469494,en,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",21.016,25000000,Drama,,2007-12-26,77208711,158,en,8.096,5394,"Miramax, Ghoulardi Film Company, Paramount Vantage",US,English
2021-05-01,House of 1000 Corpses,2003,2662,House of 1000 Corpses,tt0251736,en,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,19.907,7000000,"Horror, Crime",http://robzombie.com/movies/house-of-1000-corpses/,2003-04-11,17949758,89,en,6.215,1304,"Lionsgate, Spectacle Entertainment Group",US,English
2021-05-01,Dawn of the Dead,2004,924,Dawn of the Dead,tt0363547,en,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",44.852,26000000,"Action, Horror",http://www.dawnofthedeadmovie.net/,2004-03-19,102278712,101,en,7.016,3283,"Universal Pictures, New Amsterdam Entertainment, Strike Entertainment, TOHO-TOWA, Cruel & Unusual Films","CA, US",English
2021-05-01,Contact,1997,686,Contact,tt0118884,en,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.",25.182,90000000,"Drama, Science Fiction, Mystery",https://www.warnerbros.com/movies/contact/,1997-07-11,171120329,150,"es, ru, en",7.41,3705,"Warner Bros. Pictures, South Side Amusement Company",US,"Spanish, Russian, English"
2021-05-01,The Birds,1963,571,The Birds,tt0056869,en,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",17.753,2500000,Horror,,1963-03-28,11500000,119,en,7.52,3350,Alfred J. Hitchcock Productions,US,English
2021-05-01,A Nightmare on Elm Street,1984,377,A Nightmare on Elm Street,tt0087800,en,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",37.459,1800000,Horror,,1984-11-09,25685134,91,en,7.312,4223,"New Line Cinema, Smart Egg Pictures, Cinema 84, Media Home Entertainment, The Elm Street Venture","US, GB",English
2021-05-01,Ocean's Eleven,2001,161,Ocean's Eleven,tt0240772,en,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",46.079,85000000,"Thriller, Crime",http://www.warnerbros.co.uk/movies/oceans-eleven,2001-12-07,450717150,116,"it, en",7.417,10067,"Village Roadshow Pictures, Section Eight, NPV Entertainment, Warner Bros. Pictures, Jerry Weintraub Productions",US,"Italian, English"
2021-05-01,Lawrence of Arabia,1962,947,Lawrence of Arabia,tt0056172,en,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",24.367,15000000,"War, History, Adventure, Drama",,1962-12-11,69995385,228,"tr, en, ar",7.984,2420,Horizon Pictures,GB,"Turkish, English, Arabic"
2021-05-01,The Dictator,2012,76493,The Dictator,tt1645170,en,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,28.188,65000000,Comedy,http://www.dictatorthemovie.com/,2012-05-15,179379533,83,"en, he",6.143,5023,"Paramount, Four By Two Productions",US,"English, Hebrew"
2021-05-01,This Is the End,2013,109414,This Is the End,tt1245492,en,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",35.158,32000000,"Action, Comedy",http://www.thisistheend.com/,2013-06-12,126041322,107,en,6.221,5591,"Columbia Pictures, Sony Pictures, Mandate Pictures, Point Grey Pictures",US,English
2021-05-01,10 Cloverfield Lane,2016,333371,10 Cloverfield Lane,tt1179933,en,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",27.111,15000000,"Thriller, Science Fiction, Drama, Horror",http://www.10cloverfieldlane.com/,2016-03-10,108286421,104,en,6.97,6860,Bad Robot,US,English
2021-05-01,Source Code,2011,45612,Source Code,tt0945513,en,"When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",29.262,32000000,"Thriller, Science Fiction, Mystery",http://www.enterthesourcecode.com,2011-03-30,147332697,94,en,7.289,7172,"Summit Entertainment, StudioCanal, The Mark Gordon Company, Vendôme Pictures, Mel's Cite du Cinema","CA, FR, US",English
2021-05-01,Scott Pilgrim vs. the World,2010,22538,Scott Pilgrim vs. the World,tt0446029,en,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",49.012,85000000,"Action, Comedy, Romance",http://www.scottpilgrimthemovie.com/,2010-08-12,48000000,112,en,7.453,6613,"Universal Pictures, Big Talk Productions, dentsu, Marc Platt Productions, Closed on Mondays Entertainment","GB, CA, US, JP",English
2021-05-01,Kickboxer,1989,10222,Kickboxer,tt0097659,en,"If your enemy refuses to be humbled... Destroy him. Accompanied by his brother Kurt (Van Damme), American kickboxing champion Eric Sloane (Dennis Alexio), arrives in Thailand to defeat the Eastern warriors at their own sport. His opponent: ruthless fighter and Thai champion, Tong Po. Tong not only defeats Eric, he paralyzes him for life. Crazed with anger, Kurt vows revenge.",21.845,1500000,"Action, Thriller, Drama",,1989-04-20,14697005,97,en,6.78,1123,"Cannon Group, Kings Road Entertainment",US,English
2021-05-01,Scanners,1981,9538,Scanners,tt0081455,en,"After a man with extraordinary—and frighteningly destructive—telepathic abilities is nabbed by agents from a mysterious rogue corporation, he discovers he is far from the only possessor of such strange powers, and that some of the other “scanners” have their minds set on world domination, while others are trying to stop them.",11.764,4100000,"Science Fiction, Horror",,1981-01-14,14225876,103,en,6.751,938,"Canadian Film Development Corporation (CFDC), Filmplan International, Montreal Trust Company of Canada",CA,English
2021-05-01,Highlander,1986,8009,Highlander,tt0091203,en,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,36.828,16000000,"Adventure, Action, Fantasy",,1986-03-07,12885193,116,en,6.9,2136,"Davis-Panzer Productions, Thorn EMI Screen Entertainment, Highlander Productions Limited",GB,English
2021-05-01,Hot Fuzz,2007,4638,Hot Fuzz,tt0425112,en,"As a former London constable, Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",21.509,12000000,"Crime, Action, Comedy",https://www.focusfeatures.com/hot_fuzz,2007-02-14,80573774,121,en,7.5,6431,"Universal Pictures, Big Talk Productions, StudioCanal, Working Title Films","FR, GB",English
2021-05-01,Westworld,1973,2362,Westworld,tt0070909,en,"In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk.",16.29,0,"Adventure, Science Fiction, Western",,1973-08-15,0,89,en,6.75,1044,Metro-Goldwyn-Mayer,US,English
2021-05-01,Live Free or Die Hard,2007,1571,Live Free or Die Hard,tt0337978,en,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",30.91,110000000,"Action, Thriller",https://www.foxmovies.com/movies/live-free-or-die-hard,2007-06-20,383531464,128,"en, it, fr",6.59,5015,"20th Century Fox, Ingenious Media, Dune Entertainment, Cheyenne Enterprises, Wintergreen Productions","GB, US","English, Italian, French"
2021-05-01,First Blood,1982,1368,First Blood,tt0083944,en,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",40.647,15000000,"Action, Adventure, Thriller, War",https://www.lionsgate.com/movies/rambo-first-blood,1982-10-22,125212904,93,en,7.5,5162,"Orion Pictures, Carolco Pictures, Cinema 84, Elcajo Productions, Anabasis N.V.",US,English
2021-05-01,Die Hard,1988,562,Die Hard,tt0095016,en,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",34.294,28000000,"Action, Thriller",https://www.foxmovies.com/movies/die-hard,1988-07-15,140767956,131,"en, de, it",7.751,9448,"20th Century Fox, Gordon Company, Silver Pictures",US,"English, German, Italian"
2021-05-01,The World's End,2013,107985,The World's End,tt1213663,en,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,28.593,20000000,"Comedy, Action, Science Fiction",https://www.focusfeatures.com/the-worlds-end,2013-07-18,46089287,109,en,6.8,4635,"Big Talk Productions, Working Title Films",GB,English
2021-05-01,Dead Snow 2: Red vs. Dead,2014,241842,Død Snø 2,tt2832470,no,"The gruesome Nazi Zombies are back to finish their mission, but our hero is not willing to die. He is gathering his own army to give them a final fight.",15.263,0,"Horror, Action, Comedy",http://www.deadsnow.com/,2014-02-12,37473,100,"de, no, en",6.547,513,"Tappeluft Pictures, XYZ Films, The Fyzz, Sagafilm","IS, NO, GB, US","German, Norwegian, English"
2021-05-01,50/50,2011,40807,50/50,,,,,,,,,,,,,,,,
2021-05-01,The Cabin in the Woods,2011,22970,The Cabin in the Woods,tt1259521,en,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",51.989,30000000,"Horror, Fantasy",http://www.discoverthecabininthewoods.com/,2012-04-12,71041255,95,en,6.594,6800,"Lionsgate, Mutant Enemy Productions",US,English
2021-05-01,Riki-Oh: The Story of Ricky,1991,17467,力王,tt0102293,cn,"Hard man Ricky is incarcerated in a futuristic prison where ultra-violence is his only means of survival in the corrupt, sadistic system. He must battle his way quite literally 'through' the feared 'gang of four', and undergo multiple tortures before facing the governor in one of the goriest climaxes ever seen.",16.066,0,"Comedy, Action, Thriller",,1991-10-05,0,92,cn,6.748,228,"Paragon Films Ltd., Diagonal Pictures, Golden Harvest Productions","JP, HK",Cantonese
2021-05-01,Star Wars: Episode III - Revenge of the Sith,2005,1895,Star Wars: Episode III - Revenge of the Sith,tt0121766,en,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,37.923,113000000,"Adventure, Action, Science Fiction",http://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,2005-05-17,850000000,140,en,7.389,11898,Lucasfilm Ltd.,US,English
2021-05-01,Star Wars: Episode II - Attack of the Clones,2002,1894,Star Wars: Episode II - Attack of the Clones,tt0121765,en,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",33.306,120000000,"Adventure, Action, Science Fiction",,2002-05-15,649398328,142,en,6.542,11485,Lucasfilm Ltd.,US,English
2021-05-01,Re-Animator,1985,1694,Re-Animator,tt0089885,en,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.,11.793,900000,"Science Fiction, Comedy, Horror",https://www.re-animatorfilms.com/Re-Animator.html,1985-10-18,2023414,86,"de, en",7.015,1096,Empire Pictures,US,"German, English"
